city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
1,-0.31943180941183313,1,0,2,0,6,2,1,5,0,-1.0208256520151644,0
0,0.15006488620632985,1,1,0,0,6,1,1,6,0,-0.8712136601822442,0
4,0.7409831410360879,1,0,2,0,6,3,1,6,1,-0.17302436496195,0
1,0.7814569941066193,1,0,2,2,6,2,3,6,1,0.9740009057571047,0
4,-1.6550689607393676,1,0,2,0,6,1,8,2,0,-0.9543314334227554,0
1,-0.7322651107312531,1,0,2,2,6,2,6,6,4,-0.17302436496195,0
2,-0.4975167629221712,1,1,0,1,3,2,8,2,0,-0.8878372148303464,0
2,0.5467086462975363,1,0,2,0,6,2,2,6,0,-0.7382252229974262,0
4,0.7409831410360879,0,1,2,3,6,4,1,3,3,-0.8213429962379375,0
4,0.7409831410360879,1,0,2,2,6,5,0,6,4,0.7412711406836734,0
3,0.8947837827041062,1,0,2,2,6,3,3,6,0,0.2758116105368105,0
2,0.684319746737344,1,0,2,0,4,5,1,6,0,-0.43900123933158586,0
1,0.30386552787434906,1,1,2,0,6,2,8,2,0,-0.25614213820246123,0
1,-2.4402617103076754,2,0,2,0,6,1,4,6,3,-0.48887190327589264,2
4,0.7895517647207255,2,0,2,0,6,4,1,6,4,-0.9543314334227554,2
4,0.7895517647207255,1,0,2,0,6,3,3,6,3,-0.5054954579239949,0
3,0.21482305111918004,1,0,2,0,6,0,8,2,0,-0.4057541300353814,0
2,0.4738557107705808,1,0,2,0,6,0,5,6,1,-0.8047194415898352,0
2,-0.4975167629221712,1,0,2,3,6,5,3,6,0,-0.5221190125720971,0
4,0.7409831410360879,0,0,2,0,0,1,0,6,2,0.35892938377732175,0
4,0.7409831410360879,0,1,2,0,1,4,8,2,4,-0.45562479397968814,0
1,0.06102240945116084,1,0,1,0,6,2,2,6,1,-0.30601280214676796,0
4,0.7409831410360879,1,0,2,2,1,4,7,6,0,-0.38913057538727913,0
2,0.5224243344552184,1,0,1,0,6,3,2,6,1,-0.921084324126551,0
2,0.5224243344552184,1,0,2,2,6,2,7,6,0,2.0379084032356483,0
1,-0.011830526075794734,1,0,0,0,6,2,6,2,0,1.738684419569808,2
1,-0.27895795634130177,1,1,0,0,6,0,8,2,5,0.20931739194440158,0
2,0.684319746737344,1,0,2,0,6,4,1,3,1,1.206730670830536,0
4,-1.6550689607393676,2,0,2,0,6,1,8,2,0,-1.0208256520151644,2
4,-1.6550689607393676,1,0,2,2,6,2,5,6,1,1.4893310998482743,2
4,-1.6550689607393676,2,0,0,0,6,1,3,6,1,-0.45562479397968814,0
1,0.9757314888451689,1,0,2,0,6,3,3,6,0,-0.3392599114429724,0
4,0.7409831410360879,1,1,0,1,3,2,8,2,5,2.237391059012875,0
2,0.4738557107705808,2,1,0,0,6,1,8,2,5,-0.8545901055341419,0
1,0.06102240945116084,1,1,0,0,6,2,5,6,0,-0.9709549880708577,0
4,-1.6550689607393676,1,0,0,0,6,1,3,6,0,-0.8878372148303464,2
2,0.4738557107705808,1,0,1,0,6,2,4,6,0,-0.6218603404607106,0
4,0.7895517647207255,1,1,2,5,3,5,7,6,5,-0.08990659172143879,0
4,-1.6550689607393676,1,0,2,0,6,0,8,2,0,0.9407537964609003,2
4,0.7409831410360879,1,1,2,0,6,4,8,2,1,-0.5221190125720971,0
2,0.684319746737344,1,0,2,2,6,5,8,2,4,-0.20627147425815448,0
2,-0.21419979142845158,0,1,2,2,6,3,8,2,0,-0.9044607694784487,2
4,0.7409831410360879,1,0,2,0,6,4,5,6,1,-0.8047194415898352,0
4,0.7409831410360879,0,0,2,0,6,1,1,6,1,-0.6384838951088128,0
1,-0.27895795634130177,1,1,2,0,6,0,8,2,5,-0.8047194415898352,2
4,0.7409831410360879,1,0,2,0,6,3,4,6,1,1.60569598238499,0
3,0.21482305111918004,1,0,2,2,6,5,8,2,2,-0.5553661218683016,2
4,0.7409831410360879,0,0,2,0,4,3,4,1,1,-0.2893892474986657,2
3,0.21482305111918004,2,1,0,0,6,1,8,2,0,-0.42237768468348363,0
4,0.6600354348950251,1,0,2,2,2,0,0,6,0,0.0597054001114814,0
1,0.49814002261289964,1,0,2,1,3,3,5,6,4,1.0737422336457183,0
4,-1.6550689607393676,1,0,1,0,6,2,3,6,0,-0.0566594824252343,2
3,0.21482305111918004,1,0,2,2,6,2,3,6,4,-1.0374492066632666,0
4,0.7409831410360879,2,0,2,2,1,5,1,5,4,-0.42237768468348363,2
4,0.7895517647207255,2,0,2,2,6,4,1,6,0,-0.25614213820246123,0
4,0.7895517647207255,1,0,2,0,4,1,2,6,5,0.34230582912921953,0
4,0.7895517647207255,1,0,2,2,6,5,4,6,4,2.9355803542331693,0
4,0.7895517647207255,1,0,2,0,4,2,1,6,0,-0.8213429962379375,2
4,0.7409831410360879,2,0,2,2,6,3,7,1,1,-0.20627147425815448,0
1,0.7814569941066193,0,1,0,0,6,0,0,0,0,0.5750355942026509,0
4,0.7409831410360879,2,1,2,0,6,5,2,6,0,-0.30601280214676796,0
2,-0.6917912576607218,1,0,2,0,4,5,5,5,2,-0.6218603404607106,0
4,0.7409831410360879,2,0,2,0,6,5,8,2,4,1.2732248894229452,2
0,0.15006488620632985,1,0,0,2,6,3,5,5,5,-0.12315370101764328,0
4,-1.6550689607393676,1,0,2,0,6,1,4,6,1,-0.6218603404607106,0
3,-0.6027487809055527,2,0,2,0,6,5,8,5,3,-0.721601668349324,0
4,0.7895517647207255,1,0,2,2,6,2,3,6,0,-0.38913057538727913,0
3,-0.19801025020023905,1,0,2,2,1,2,1,6,0,0.20931739194440158,0
4,-1.6550689607393676,2,1,2,0,6,0,8,2,0,-0.25614213820246123,2
2,0.5709929581398561,1,0,2,0,6,3,3,6,0,3.600522540157259,0
4,0.7409831410360879,1,0,2,0,6,2,4,6,5,0.309058719833015,0
1,0.06102240945116084,1,0,2,0,6,2,8,6,0,1.5059546544963764,0
4,0.7409831410360879,1,0,0,0,6,2,7,0,0,-0.7714723322936308,0
4,0.7409831410360879,1,0,2,3,6,3,4,1,3,0.7080240313874688,0
4,-1.6550689607393676,1,0,0,0,6,1,0,6,0,-0.5719896765164039,2
3,0.449571398928262,1,0,2,0,6,5,5,2,0,-0.23951858355435898,0
2,0.4010027752436244,1,0,2,5,3,4,6,6,4,-0.48887190327589264,0
1,0.7814569941066193,1,0,2,2,6,2,1,2,0,0.12619961870389038,0
1,-2.2136081331126993,2,0,2,0,6,2,8,2,5,-1.0208256520151644,2
4,-1.6550689607393676,1,1,2,0,6,2,6,6,1,-0.45562479397968814,0
4,0.7895517647207255,1,1,2,3,6,3,6,5,4,-0.9377078787746531,2
4,0.7409831410360879,2,0,2,0,0,3,4,1,0,-0.9875785427189598,0
1,0.7005092879655564,1,0,2,0,6,1,5,6,0,-0.6218603404607106,0
4,-1.6550689607393676,1,0,2,0,6,1,5,6,0,-0.2893892474986657,2
4,-1.6550689607393676,1,0,2,0,6,1,1,6,3,-0.8712136601822442,2
2,0.4738557107705808,2,0,2,0,6,2,6,2,0,0.6082827034988554,0
4,-1.6550689607393676,1,0,0,0,6,0,4,6,0,-0.6717310044050173,2
4,0.7409831410360879,2,0,2,0,6,4,1,6,0,0.6581533674431621,2
4,0.7409831410360879,2,0,2,0,6,2,3,5,0,0.442047157017833,0
2,-1.0560559352955041,2,0,2,0,6,3,0,6,0,-0.43900123933158586,0
4,0.7895517647207255,1,0,0,0,6,4,3,6,0,-0.5553661218683016,2
4,0.7409831410360879,1,0,2,0,1,5,2,6,0,-0.006788818480927575,0
4,0.7895517647207255,0,0,2,1,3,3,4,6,0,-0.5553661218683016,0
4,0.7409831410360879,1,1,2,4,3,0,8,6,5,-0.5719896765164039,0
4,-1.6550689607393676,2,1,2,0,6,0,8,2,1,-0.6717310044050173,0
4,0.7895517647207255,2,1,2,2,6,3,6,6,0,-0.42237768468348363,0
4,0.6600354348950251,1,0,2,0,6,5,8,2,1,-0.6883545590531195,0
4,-1.6550689607393676,1,0,2,0,6,1,1,6,3,-0.6218603404607106,0
1,-1.1289088708224597,2,0,0,0,6,0,2,6,0,-0.3558834660910747,2
1,0.30386552787434906,1,1,1,0,6,1,8,2,4,-0.8213429962379375,2
4,-1.6550689607393676,1,0,2,0,6,1,4,6,2,-0.15640081031384775,2
4,0.7409831410360879,1,0,2,0,6,4,4,6,1,0.2924351651849128,0
2,-2.254081986183231,1,0,2,0,6,1,5,6,1,2.1044026218280574,0
4,-1.6550689607393676,2,0,2,2,6,4,2,6,0,0.6914004767393667,0
4,0.7409831410360879,1,0,2,0,0,2,8,2,1,-0.5221190125720971,2
2,-0.4975167629221712,1,0,2,0,6,4,3,6,4,-0.5221190125720971,2
1,-2.01933363837415,1,0,2,0,6,1,4,6,0,-0.8213429962379375,2
3,0.7733622234925129,1,0,2,0,6,5,3,6,4,-0.47224834862779036,0
4,0.7409831410360879,1,0,2,0,0,1,8,2,5,0.5916591488507532,0
4,0.6600354348950251,1,1,0,0,4,5,4,3,4,-0.3558834660910747,0
4,0.7409831410360879,1,0,0,0,6,3,8,2,0,0.442047157017833,2
3,-0.6027487809055527,2,0,2,0,6,2,8,2,0,-0.3558834660910747,2
4,0.6600354348950251,1,1,2,5,3,1,8,2,5,3.4010398843800322,0
4,0.7409831410360879,1,0,2,0,0,4,1,5,4,1.3895897719596608,0
2,0.5224243344552184,1,0,2,0,6,1,3,6,1,-0.02341237312902982,2
4,-1.6550689607393676,1,0,2,0,6,2,3,6,1,-1.0208256520151644,2
4,-1.6550689607393676,1,0,2,5,3,3,0,6,4,1.1402364522381272,2
4,0.7409831410360879,1,0,2,0,6,5,8,2,4,-0.8545901055341419,2
4,-1.6550689607393676,1,0,2,2,6,2,1,6,4,0.5085413756102419,2
4,0.6600354348950251,1,0,0,0,6,2,8,2,0,0.5417884849064465,2
4,0.7895517647207255,1,0,2,2,6,5,4,6,5,1.1069893429419226,0
4,0.7409831410360879,1,1,2,0,6,3,4,6,2,-0.3392599114429724,0
3,0.7733622234925129,1,0,2,0,6,5,4,6,2,1.4394604359039676,0
0,-0.8617814405569535,1,0,2,2,6,0,1,6,0,-0.8545901055341419,0
4,0.7409831410360879,1,1,1,0,6,2,2,3,3,-0.9875785427189598,0
4,-1.6550689607393676,2,0,2,0,6,2,3,6,0,-0.8047194415898352,0
0,-0.7160755695030406,1,1,2,0,6,1,3,6,2,0.442047157017833,0
0,-0.7970232756441034,1,0,1,0,6,1,7,6,0,-0.8213429962379375,0
1,-2.01933363837415,1,0,2,0,6,1,1,6,0,-0.5221190125720971,2
4,0.7409831410360879,1,1,2,0,6,3,8,2,4,0.6249062581469577,2
4,0.7895517647207255,1,1,2,0,6,5,6,6,0,0.5251649302583442,0
1,-1.3150885949469049,0,0,2,0,6,4,4,6,4,-1.0208256520151644,0
4,0.7409831410360879,1,0,2,0,6,4,4,6,0,-0.5221190125720971,0
2,0.4010027752436244,1,0,2,0,6,2,4,6,2,-0.30601280214676796,0
4,0.7409831410360879,1,0,2,0,6,0,1,6,0,-0.5221190125720971,0
4,0.5548034169116436,1,1,1,2,6,1,2,6,4,-0.5054954579239949,0
1,0.06102240945116084,1,0,2,2,6,5,8,2,5,-0.7714723322936308,0
4,0.7409831410360879,2,0,0,0,6,4,4,2,1,-0.7049781137012218,2
4,-1.6550689607393676,2,1,0,0,6,2,8,2,5,-0.6717310044050173,2
4,-1.6550689607393676,2,1,0,0,6,2,8,2,5,-0.04003592777713206,2
0,-1.0560559352955041,1,0,0,0,6,0,6,6,0,1.738684419569808,0
4,0.7409831410360879,1,0,2,2,6,1,3,6,1,3.301298556491419,0
4,-1.6550689607393676,1,0,2,0,6,2,3,6,3,-0.2893892474986657,2
4,-1.6550689607393676,2,0,0,0,6,0,4,6,2,-0.6218603404607106,0
4,-1.6550689607393676,2,0,0,2,6,2,1,2,5,0.8077653592760823,2
4,0.7409831410360879,1,0,2,2,6,1,6,6,1,-1.0374492066632666,0
1,0.6033720405962812,1,0,2,0,2,1,4,5,1,-0.38913057538727913,2
4,0.7409831410360879,1,1,1,0,6,1,5,5,0,-0.9044607694784487,0
4,0.7409831410360879,1,0,2,0,6,1,8,2,1,0.7745182499798778,2
4,-1.6550689607393676,2,0,2,0,6,2,8,2,1,0.1760702826481971,2
2,0.5709929581398561,1,0,2,0,6,5,5,6,4,-0.6883545590531195,0
1,-0.5056115335362784,1,0,2,1,3,4,1,6,5,-0.721601668349324,0
1,-1.1289088708224597,1,1,2,0,6,2,8,2,0,-1.0374492066632666,0
2,0.684319746737344,1,1,0,1,3,2,8,2,0,-0.6384838951088128,0
4,0.7409831410360879,1,0,2,2,5,2,4,6,1,-0.9543314334227554,0
4,-1.6550689607393676,1,0,0,2,6,2,2,6,0,1.3895897719596608,0
4,-1.6550689607393676,2,0,2,0,6,3,4,6,4,-0.8545901055341419,2
0,-0.6917912576607218,2,0,2,2,6,2,1,4,0,-0.22289502890625673,0
4,0.6600354348950251,2,1,0,0,6,1,8,2,0,-0.42237768468348363,2
0,-0.2627684151130901,1,0,2,2,6,4,8,6,0,-1.0208256520151644,0
3,0.449571398928262,2,0,2,0,6,2,4,6,0,-0.6052367858126083,0
4,0.7409831410360879,0,0,2,0,1,3,8,2,4,1.9714141846432394,0
4,0.7409831410360879,2,0,2,2,1,3,3,6,4,-0.9875785427189598,2
4,-1.6550689607393676,1,0,2,2,6,2,5,6,2,0.7080240313874688,0
4,0.7409831410360879,1,0,2,2,6,5,8,2,0,-0.6218603404607106,0
1,-2.1893238212703814,1,0,2,0,6,1,1,6,4,0.35892938377732175,2
0,0.09340149190758593,1,1,1,0,5,4,0,6,4,0.4752942663140375,0
4,0.7409831410360879,1,0,2,0,6,5,8,2,1,2.3371323869014886,2
1,0.7814569941066193,1,0,2,0,6,1,0,6,1,-0.588613231164506,0
1,-0.27895795634130177,1,0,0,1,3,0,4,6,0,4.232217616785144,0
2,-0.6917912576607218,1,0,2,0,0,3,8,2,0,0.24256450124060608,2
2,0.8947837827041062,2,0,2,2,6,3,3,6,2,0.6747769220912644,0
4,0.7409831410360879,1,0,2,0,6,1,4,6,5,1.4560839905520697,2
4,-1.6550689607393676,1,0,2,0,6,3,4,6,0,0.5417884849064465,2
1,0.30386552787434906,2,1,2,0,6,3,4,3,1,-0.006788818480927575,0
4,0.6600354348950251,1,1,1,2,6,1,7,0,0,0.4088000477216285,0
2,0.7652674528784067,1,0,2,2,6,2,4,6,0,0.07632895475958364,0
0,-2.513114645834632,1,1,0,0,6,1,8,2,0,-0.7382252229974262,2
1,0.49814002261289964,1,0,2,0,6,5,7,6,4,0.7080240313874688,0
4,0.7409831410360879,1,0,2,0,6,4,7,0,3,0.6082827034988554,0
4,0.7409831410360879,2,1,2,2,6,2,8,2,0,1.5059546544963764,2
4,0.7409831410360879,1,1,0,0,6,3,8,2,0,-0.22289502890625673,2
2,0.684319746737344,1,0,2,4,3,2,1,6,0,-0.9377078787746531,0
4,-1.6550689607393676,0,0,2,2,6,3,8,2,0,0.2758116105368105,2
4,0.7409831410360879,1,0,0,0,6,2,4,6,0,-0.08990659172143879,0
4,0.7409831410360879,2,0,2,2,1,4,8,2,4,-0.8545901055341419,2
1,-2.1893238212703814,1,1,0,0,6,2,8,2,5,-0.47224834862779036,2
4,0.5548034169116436,1,0,2,2,6,1,0,6,1,-0.5221190125720971,0
1,0.6033720405962812,1,0,0,0,6,1,6,6,5,-0.15640081031384775,0
4,0.7409831410360879,0,1,0,1,3,2,8,5,0,-0.6883545590531195,0
4,0.6600354348950251,2,0,2,0,6,2,2,6,1,-0.5387425672201993,0
4,0.7895517647207255,0,1,0,1,3,1,6,5,0,-0.3226363567948702,0
1,0.30386552787434906,1,1,0,0,6,0,8,2,5,0.15944672800009485,0
4,0.7409831410360879,1,1,2,1,3,2,8,2,0,0.32568227448111725,2
4,0.6600354348950251,1,0,2,0,6,5,3,6,0,-0.42237768468348363,0
3,0.8947837827041062,1,0,2,1,3,4,2,6,4,1.871672856754626,0
4,0.7409831410360879,1,0,1,0,6,0,4,6,0,-0.9709549880708577,0
1,0.538613875683431,1,0,2,0,6,4,2,6,4,-0.43900123933158586,0
3,-0.19801025020023905,1,0,2,0,4,4,8,2,0,0.7745182499798778,0
4,-1.6550689607393676,2,1,0,0,6,1,7,6,0,-0.02341237312902982,2
4,0.7895517647207255,1,0,2,1,3,5,4,6,0,-0.10653014636954103,0
1,-2.4402617103076754,1,0,2,0,6,2,5,6,0,0.02645829081527691,0
4,0.7409831410360879,1,0,2,0,6,3,1,6,0,-0.5553661218683016,0
4,-1.6550689607393676,0,0,0,0,6,2,8,2,0,-0.9875785427189598,0
1,-1.1289088708224597,1,1,2,0,6,5,7,6,4,-0.7880958869417329,0
1,0.11768580374990475,1,1,2,2,2,2,3,6,1,4.431700272562371,0
4,0.6600354348950251,0,0,2,0,6,1,5,6,1,-0.8878372148303464,0
4,-1.6550689607393676,1,1,1,0,6,1,7,0,0,-0.17302436496195,0
4,0.7409831410360879,1,0,2,0,6,5,1,1,1,0.02645829081527691,0
4,0.7409831410360879,1,0,2,0,6,2,0,6,0,-0.5221190125720971,0
4,0.7409831410360879,1,0,0,2,6,3,8,2,1,0.1428231733519926,2
4,0.7409831410360879,1,0,2,0,6,2,4,6,0,-0.6717310044050173,0
2,-1.0560559352955041,2,0,2,2,6,3,2,5,0,-1.0208256520151644,0
4,0.7409831410360879,2,0,2,0,6,3,3,6,4,1.406213326607763,0
3,-0.6027487809055527,1,0,2,0,6,5,3,6,4,-0.9875785427189598,0
0,0.29577075726024277,1,0,2,2,6,5,8,2,1,-0.7382252229974262,0
4,-1.6550689607393676,2,0,1,2,6,2,4,6,5,3.7667580866382817,2
1,-1.1289088708224597,1,1,0,0,6,0,8,2,5,-0.3558834660910747,2
3,0.21482305111918004,1,1,2,2,6,3,7,6,0,-0.5221190125720971,0
4,0.6600354348950251,1,0,2,0,6,2,2,6,0,-0.5719896765164039,0
4,0.6600354348950251,1,0,2,0,6,5,4,1,0,-0.655107449756915,0
4,0.7409831410360879,1,0,2,0,6,5,8,6,0,-0.08990659172143879,0
1,0.7814569941066193,1,1,0,0,6,3,8,2,1,-0.7548487776455285,0
4,-1.6550689607393676,1,0,2,0,6,1,0,3,0,0.8410124685722868,2
2,-2.254081986183231,2,0,0,2,6,0,4,6,0,-1.0208256520151644,2
0,-1.0560559352955041,1,1,2,0,5,0,6,6,0,-0.3226363567948702,2
4,0.7895517647207255,1,0,2,0,6,5,4,6,4,-0.9875785427189598,0
4,-1.6550689607393676,1,1,2,0,6,0,7,6,5,-0.47224834862779036,2
4,0.5548034169116436,1,0,2,2,5,3,4,1,0,3.1683101193066006,0
2,0.5709929581398561,1,0,2,0,6,2,6,2,2,-0.921084324126551,0
3,-0.19801025020023905,1,0,2,2,6,5,8,2,0,-0.5221190125720971,0
1,-2.4402617103076754,1,0,0,1,3,1,8,2,5,0.5417884849064465,0
4,0.7409831410360879,0,0,2,0,6,1,8,2,2,-0.5387425672201993,0
4,-1.6550689607393676,1,0,2,0,6,0,4,0,0,-0.9377078787746531,0
4,-1.6550689607393676,0,0,2,0,6,3,4,6,4,-0.3725070207391769,0
4,-1.6550689607393676,1,1,0,0,6,3,0,3,0,-0.7382252229974262,2
4,0.6600354348950251,1,0,2,0,4,4,8,2,4,0.4919178209621397,2
3,-0.19801025020023905,1,0,2,0,6,1,8,2,0,0.37555293842542403,0
4,0.7895517647207255,1,0,2,2,6,5,5,6,3,-0.6717310044050173,0
2,-0.6917912576607218,1,0,0,2,6,2,4,5,0,-0.8047194415898352,0
4,0.7409831410360879,0,0,2,0,6,5,3,6,4,0.2591880558887083,0
1,-0.011830526075794734,1,0,2,1,3,4,8,2,4,-0.8878372148303464,0
4,0.7409831410360879,1,0,2,0,2,1,8,2,0,-0.18964791961005226,0
4,0.7409831410360879,1,0,2,0,6,2,2,6,0,-0.5553661218683016,0
0,0.09340149190758593,2,0,0,0,6,2,1,6,3,0.6914004767393667,0
2,0.8947837827041062,1,0,2,2,6,5,8,2,5,1.0238715697014116,0
4,0.7409831410360879,2,0,2,0,6,3,2,6,0,-0.7548487776455285,0
2,0.7652674528784067,1,0,2,0,6,5,1,1,2,0.5750355942026509,0
4,0.7409831410360879,1,0,2,0,2,5,3,6,1,0.9740009057571047,0
4,0.7409831410360879,1,1,2,0,0,5,1,6,4,-0.7880958869417329,0
4,0.6600354348950251,1,0,2,0,6,5,0,6,1,-0.9875785427189598,0
4,0.7895517647207255,1,0,2,2,6,5,4,6,0,-0.8878372148303464,0
2,0.5709929581398561,1,0,2,2,6,3,4,6,2,-0.7880958869417329,0
4,0.7409831410360879,1,0,2,0,6,4,4,6,4,-0.4057541300353814,0
4,0.7409831410360879,1,1,0,0,6,2,1,3,4,0.39217649307352626,0
4,-1.6550689607393676,1,1,0,0,6,1,8,6,5,3.1350630100103962,2
4,0.7409831410360879,1,1,1,0,6,2,8,2,0,0.2591880558887083,0
0,-0.48132722169395864,1,0,0,0,6,2,1,6,0,-1.0042020973670622,0
4,0.7409831410360879,1,0,2,0,6,1,8,2,3,0.37555293842542403,2
1,0.7814569941066193,1,1,2,0,6,5,7,0,4,-0.3226363567948702,0
0,-0.8617814405569535,2,0,2,0,6,1,4,6,0,0.5417884849064465,0
4,0.7409831410360879,1,1,2,1,3,0,3,5,0,-0.18964791961005226,0
4,-1.6550689607393676,2,0,2,0,6,1,4,6,0,-0.7049781137012218,2
4,-1.6550689607393676,1,1,2,0,6,1,8,2,0,0.8077653592760823,2
1,0.7814569941066193,1,0,2,2,6,2,4,6,0,2.56986215197492,0
4,0.7409831410360879,1,0,2,0,6,4,3,6,0,-0.8213429962379375,0
4,0.7895517647207255,1,0,2,2,6,2,4,2,0,-0.0566594824252343,0
4,0.7409831410360879,1,1,2,0,6,2,8,5,0,-0.15640081031384775,2
1,0.7814569941066193,1,0,2,4,3,1,4,6,4,-0.6218603404607106,0
4,0.7409831410360879,2,0,2,0,6,4,8,2,0,1.4560839905520697,2
4,0.7409831410360879,2,0,2,0,6,3,4,6,4,0.7578946953317756,0
4,0.7409831410360879,1,0,2,2,6,4,1,6,1,0.309058719833015,0
4,0.7409831410360879,1,0,2,0,6,5,8,2,0,-0.8712136601822442,2
4,0.7409831410360879,1,0,1,0,6,2,3,6,2,-0.7382252229974262,0
4,0.5548034169116436,0,0,2,2,6,3,3,6,1,0.5417884849064465,0
4,0.7409831410360879,1,0,2,0,6,1,3,6,0,0.309058719833015,0
4,0.6600354348950251,1,1,2,0,2,0,5,6,0,1.339719108015354,0
2,-1.0560559352955041,1,1,2,0,6,1,0,3,0,0.2924351651849128,0
4,0.7409831410360879,1,0,2,0,1,1,5,6,4,1.0404951243495137,0
2,0.4010027752436244,1,1,2,4,3,2,8,2,5,0.6747769220912644,0
3,0.21482305111918004,2,0,2,2,6,0,4,6,0,-0.15640081031384775,0
4,0.7895517647207255,1,0,2,2,6,3,4,6,3,-0.6218603404607106,0
4,0.7409831410360879,1,0,2,0,6,4,6,5,4,0.19269383729629933,0
4,-1.6550689607393676,1,0,2,0,1,3,7,6,0,0.35892938377732175,2
4,-1.6550689607393676,1,0,2,0,6,3,3,6,0,-0.921084324126551,2
4,0.6600354348950251,1,0,2,0,6,4,8,2,0,2.1376497311242617,0
4,0.7895517647207255,1,0,2,2,6,5,8,2,2,-0.43900123933158586,0
0,-0.7160755695030406,1,0,2,2,6,4,2,5,0,-0.23951858355435898,0
1,-1.0560559352955041,1,1,0,1,3,2,8,2,5,-1.0208256520151644,0
3,-0.6027487809055527,1,0,2,0,6,2,5,6,1,-0.588613231164506,0
4,0.6600354348950251,1,0,2,2,6,5,8,2,0,-0.8379665508860397,0
2,0.5224243344552184,1,0,2,0,6,4,1,5,0,0.5085413756102419,0
2,0.4738557107705808,1,0,2,2,6,3,8,6,4,3.068568791417987,0
4,0.7409831410360879,2,0,2,0,6,5,7,6,4,1.7719315288660125,0
1,-2.4402617103076754,2,1,0,0,6,0,8,2,0,-0.7714723322936308,2
1,0.7814569941066193,1,0,2,3,6,2,4,0,1,0.6581533674431621,0
1,-1.0560559352955041,0,1,1,0,5,1,0,1,0,-0.8545901055341419,0
4,-1.6550689607393676,1,0,2,0,6,2,2,6,4,-0.07328303707333654,0
4,0.7409831410360879,1,0,2,0,6,1,5,6,1,-0.08990659172143879,0
2,-1.0560559352955041,1,0,2,0,6,2,1,6,0,-0.7548487776455285,0
4,0.5548034169116436,1,0,2,2,6,2,1,6,0,1.2898484440710474,0
4,0.7409831410360879,1,0,0,0,6,2,8,2,0,1.7054373102736033,0
1,-0.31943180941183313,1,1,2,0,5,1,0,2,5,1.9049199660508302,0
4,-1.6550689607393676,1,0,2,0,6,0,0,0,0,-0.6218603404607106,0
1,0.15815965682043612,1,1,2,1,3,1,8,2,5,-0.8213429962379375,0
4,-1.6550689607393676,1,0,2,0,6,0,7,6,0,-0.5719896765164039,2
0,-1.0560559352955041,1,1,0,1,3,2,2,6,0,-0.5553661218683016,0
4,0.7409831410360879,0,0,2,0,6,2,1,6,0,-0.3558834660910747,0
4,0.7409831410360879,1,0,2,0,6,5,4,6,4,-0.15640081031384775,2
4,0.6600354348950251,1,0,2,0,6,4,2,6,3,0.442047157017833,0
4,0.7409831410360879,1,1,2,1,3,1,8,2,5,-0.7714723322936308,0
3,-0.19801025020023905,1,1,2,0,6,4,8,2,4,1.0072480150533092,0
3,0.21482305111918004,1,0,0,0,6,2,8,2,4,-0.8213429962379375,0
4,0.7409831410360879,1,1,0,0,6,1,3,3,0,0.4752942663140375,0
1,0.7814569941066193,1,0,2,2,6,5,3,6,0,0.19269383729629933,0
4,0.7409831410360879,1,0,2,0,6,1,4,6,0,-0.655107449756915,0
4,0.6600354348950251,1,0,2,0,4,5,1,6,0,-0.9875785427189598,0
4,0.5548034169116436,2,1,0,0,6,1,8,2,5,-0.07328303707333654,0
4,0.7895517647207255,1,1,0,1,3,1,8,6,5,-0.08990659172143879,0
3,-0.19801025020023905,1,1,0,1,3,3,8,2,5,-0.02341237312902982,2
4,0.7409831410360879,0,1,2,0,0,0,2,2,0,-0.9543314334227554,0
3,0.8947837827041062,1,1,2,0,4,5,2,6,4,-0.25614213820246123,2
4,0.7409831410360879,1,0,2,0,6,2,8,2,4,1.672190200977399,0
4,0.6600354348950251,1,0,2,0,0,5,4,6,0,-0.3725070207391769,0
4,0.6600354348950251,1,0,2,0,6,5,1,6,4,1.60569598238499,0
4,0.7409831410360879,1,0,2,1,3,3,1,6,0,-0.27276569285056346,0
2,-2.254081986183231,2,0,0,0,6,1,1,1,4,-0.6218603404607106,2
4,0.7895517647207255,1,0,2,2,6,3,4,6,2,-0.8047194415898352,0
4,0.7409831410360879,2,0,2,0,0,5,3,6,4,-0.18964791961005226,0
4,0.7409831410360879,1,0,2,0,1,0,1,6,0,-0.18964791961005226,0
4,0.6600354348950251,1,1,2,0,4,0,3,6,5,-0.8213429962379375,0
4,0.7409831410360879,1,0,2,0,6,2,4,6,4,1.738684419569808,0
1,-2.1893238212703814,2,0,2,0,6,5,8,2,0,3.334545665787623,2
2,0.7652674528784067,1,1,2,2,6,5,3,6,4,0.009834736167174668,0
4,0.6600354348950251,2,0,2,0,6,0,8,2,0,-0.38913057538727913,0
4,-1.6550689607393676,1,0,2,0,6,1,4,6,0,0.6914004767393667,0
4,-1.6550689607393676,1,1,2,0,6,2,6,6,0,1.9714141846432394,2
4,0.7409831410360879,1,0,2,0,5,4,8,2,3,-0.3558834660910747,2
2,-0.5379906159927026,1,0,2,2,6,4,1,6,1,-0.7880958869417329,0
4,0.7895517647207255,1,0,0,2,6,4,4,6,3,-0.6384838951088128,0
2,0.7652674528784067,2,0,2,0,6,5,3,6,1,-0.3392599114429724,0
